dt,A,dA,B,dB,s,ds
0.01,1.136444310199739,0.18567340380916322,0.9910886296110887,0.001433797215225626,0.5002226946032183,0.004266428662024975
0.01,1.1285899031717768,0.19534760365849965,0.9917988114155439,0.0013716631223518547,0.49954030477956257,0.0041210500692264096
0.01,0.9624684498496144,0.13622856004585754,0.9888276826432388,0.001618572059210549,0.502719673894436,0.004223458235841024
0.01,1.1337647768364536,0.18531641474248967,0.9907133167554386,0.0014786277434957447,0.5007259280028019,0.0041236111485496345
0.01,1.090846189142298,0.1733498053056114,0.9907990141482201,0.0014598694847015473,0.5015604704788232,0.004142655706958591
0.01,1.0022872154018894,0.15619788431074405,0.9901231770384451,0.0015262967671521913,0.5021670827150501,0.0041409343454021025
0.01,1.1963302510190192,0.21319124782108223,0.9916995274193284,0.001421754315694975,0.49922210945461176,0.00416391953114179
0.01,1.017088280530743,0.15872595385651697,0.9901866762105593,0.0015103313809725855,0.5082867880250143,0.00427153343191472
0.01,1.071446750718165,0.1605093975079205,0.9897840926427571,0.0015416242012010865,0.5050944653815151,0.004236837622404679
0.01,0.8122354567794098,0.10825919469355189,0.9869013355360547,0.0018022523825415827,0.49923545152955795,0.004241006184406109
0.01,1.106035061426962,0.17770809019781417,0.9908267647093559,0.0014840442908953138,0.5006859871495747,0.004243545907838458
0.01,1.080064518865714,0.1671773851833267,0.9902611266739466,0.0015069277671205643,0.5008486030693189,0.004260409437309891
0.01,1.0683087082115257,0.17066123257290677,0.9902634347393132,0.001534633590399199,0.5045627325744944,0.004191725689197827
0.01,0.9328937842206622,0.1333812229180911,0.9882409732226204,0.001706835102594376,0.4985423849348361,0.004208308439604557
0.01,1.148754280071001,0.18870033698262165,0.9908251995309638,0.0014734423197563559,0.4952271274003863,0.004107563355816643
0.01,1.0429633272238343,0.1644824543955548,0.9904839274246837,0.0014868976382503315,0.49313616298398033,0.004122637637881494
0.01,0.9740283276805853,0.1364960616614121,0.9883746472230597,0.0016507264727720322,0.4996829362883167,0.0042763867974022
0.01,1.1354672407690263,0.1824067704940279,0.9907791762576441,0.001454024578506216,0.5030148873273408,0.004177346000945668
0.01,1.0403916723815727,0.15846059712314656,0.9901745482391041,0.0014940660041560267,0.4999295471359535,0.004153751758288111
0.01,1.2032479221738341,0.18773859887797573,0.9897935844879515,0.0015822225460275477,0.49880773239455856,0.004291298273791741
0.09142857142857143,1.0480688319522788,0.051268674533580944,0.9142274432596516,0.0049564150129768475,0.508686478535546,0.006797148672984399
0.09142857142857143,1.068545080409852,0.05229503904422292,0.9130886779684259,0.005027008481016535,0.49345577230962934,0.0069023460500625185
0.09142857142857143,0.9823942419052244,0.047216516397641774,0.9124946895948415,0.005205792946420609,0.506767920393349,0.00662110145373596
0.09142857142857143,1.0636222385039986,0.05259764289712211,0.9176728050501887,0.005018243713390419,0.5038765523788966,0.006850814881832619
0.09142857142857143,1.0580524224703904,0.0510330733744295,0.9124770730041848,0.005111103245913857,0.5018301805766051,0.007027048643072103
0.09142857142857143,0.9521491983969457,0.04334672347305806,0.8991306908393784,0.0056968458947533485,0.4900658974294361,0.007026916214091312
0.09142857142857143,1.0376621632232153,0.05171282798789063,0.9165063808978848,0.005047739868262186,0.5067093974791151,0.006820168104769192
0.09142857142857143,1.0086479528299277,0.04885230561780759,0.9118754731349391,0.005157326959617418,0.4943392767586357,0.006827206925611355
0.09142857142857143,1.020793621464063,0.05072369689704389,0.9184860563685461,0.00491474502857801,0.5002928678509817,0.00661116577018088
0.09142857142857143,1.0464391510302267,0.052020972624608655,0.9154899436038311,0.005118424833461415,0.4961167591861979,0.0067130219710463375
0.09142857142857143,1.0159350032475807,0.047656372866726644,0.9074043015663535,0.0053215947087277655,0.49325167101052886,0.007112060077059237
0.09142857142857143,1.0403479398489293,0.05006108683414715,0.9116214919000265,0.005148857670558056,0.5068545896839002,0.0067125721432385165
0.09142857142857143,0.9636809327813641,0.04670296140896458,0.9149032964755642,0.005143643075239369,0.5006418267333366,0.006745201893844843
0.09142857142857143,0.9895649858464887,0.0480882887429663,0.9116547264801288,0.0052936137298428675,0.5005166921304016,0.006831124122392011
0.09142857142857143,0.9925590707608828,0.0467427457733839,0.9065939844185662,0.005364000222396869,0.4923985657621265,0.006900202151105895
0.09142857142857143,1.0204540657285648,0.04937492197380765,0.9095811776158583,0.005323998851365482,0.5001746218255473,0.006856294408066597
0.09142857142857143,0.9868957679451548,0.04888613582832687,0.9138645595380609,0.005162880752293217,0.5040772285094867,0.006631709757841145
0.09142857142857143,0.950224116783844,0.04629130081563659,0.9097765722258757,0.005423442356755151,0.5051192237068058,0.0068394025340546985
0.09142857142857143,0.9820296096279463,0.048342240875381706,0.9132103696377164,0.005314729097466031,0.4974682213884819,0.006915692857675711
0.09142857142857143,1.0604976950514173,0.053620760397710604,0.9224296549044705,0.004704924297077118,0.49752201002583796,0.006644273364232913
0.17285714285714288,1.024935847719584,0.0386767042739093,0.8488885788328709,0.007443499584800369,0.5130098453596127,0.009327346033635081
0.17285714285714288,0.9452242995493121,0.03449894945282525,0.8369711708876736,0.007944659484088113,0.4938907089344826,0.009811796385587665
0.17285714285714288,0.9556828889728454,0.03530806538939413,0.8405876817634198,0.007740024938211701,0.5052181913810663,0.009422378489810151
0.17285714285714288,1.0360461840338677,0.03852034269714414,0.8452009057598222,0.007580042544198398,0.5030595762104814,0.00964639632906826
0.17285714285714288,0.9941211916776064,0.03787637791447923,0.8480977751019597,0.007596644779108317,0.5135841609264911,0.009466661660046106
0.17285714285714288,0.924753306343279,0.03328410666097378,0.8322611656271046,0.007923482890829434,0.5052025747683416,0.009703406730439318
0.17285714285714288,0.9783714880159883,0.03571252470428343,0.8337926979116145,0.007854940619390892,0.5083172670719734,0.00973843697905745
0.17285714285714288,0.9843490295296956,0.03644997780092984,0.8398163818259966,0.007607869301145817,0.49991059475671484,0.009337101710343304
0.17285714285714288,0.9978833367681716,0.037919056088272306,0.8502852186073478,0.0074988101964863305,0.508687143885163,0.009454228129542773
0.17285714285714288,0.9476493268068676,0.035265577499071686,0.8395230528402075,0.007802891081707986,0.5098503209527183,0.009603270160763545
0.17285714285714288,0.9451217966809528,0.034314744262856814,0.8286346219407481,0.008055248934097627,0.5007736671529538,0.00959895950544575
0.17285714285714288,0.9632710866602143,0.034464991180489055,0.8297027296917595,0.008001650400624997,0.4991694225841978,0.009886930163379543
0.17285714285714288,0.9915772130667015,0.03695772589521686,0.842364411662131,0.007665726742314123,0.4997237906509002,0.0095197413969504
0.17285714285714288,0.9840531954707458,0.03686861370165137,0.8395865869530581,0.007810725503436251,0.5050777955398822,0.009654849391046409
0.17285714285714288,0.9958375021021904,0.035173720611357956,0.8313838237773613,0.007931522889413461,0.49321816169180077,0.009998262657235
0.17285714285714288,0.9774167350184454,0.03563077329215213,0.8351803676931365,0.00800250177524231,0.5013944700403596,0.010230617635980294
0.17285714285714288,1.0028930324629373,0.03670910010412801,0.8452511556028923,0.007547409859023053,0.49649810442548037,0.00968230018371362
0.17285714285714288,1.0148316842810174,0.037489221065846734,0.8462174624250909,0.00738482290099093,0.4948625036848588,0.009353767181581044
0.17285714285714288,1.0202419190931866,0.03743442427463599,0.8372094596116241,0.007950205967770572,0.49909797977035075,0.010078335592066851
0.17285714285714288,0.9887951726790978,0.035631173991394635,0.8318134806705518,0.007939501727266365,0.48240861204013,0.009983150949385157
0.2542857142857143,1.043293747988065,0.033565826418644876,0.7803862145289368,0.009619622165111023,0.48384918554825934,0.013400276028781851
0.2542857142857143,0.9481261523008363,0.03089026113284735,0.7803859289408132,0.009682860292228413,0.5131784471599533,0.012117355838311545
0.2542857142857143,1.0281180256819924,0.0323695597241163,0.7539840274604539,0.010194835241066418,0.47988015263092576,0.01398061786456495
0.2542857142857143,1.091723477033122,0.03413679976768468,0.771589907751807,0.009377428642082276,0.47410491397097276,0.013383936353164054
0.2542857142857143,0.9768937888989888,0.031240549490154125,0.7642084347223046,0.009851997769389843,0.48641008450688605,0.012564542171251502
0.2542857142857143,1.0306723266888236,0.03426150303016513,0.792565486747878,0.009215529371518816,0.515764744625608,0.011959038583590481
0.2542857142857143,1.0443570281711199,0.03433109266622762,0.7791570283176626,0.009603874089731086,0.49813013743244233,0.01288533849735322
0.2542857142857143,1.0090898863094364,0.03233291006079527,0.7725532655785664,0.009566448303661493,0.5033307833164203,0.01256079358352207
0.2542857142857143,0.9433181135861455,0.03065316221530972,0.7664420245225337,0.01021761292139749,0.5061416982246943,0.012648886057311246
0.2542857142857143,1.0684226407293445,0.03479851545485719,0.7866189916397675,0.009392205876035632,0.4941856679586874,0.013163085821686587
0.2542857142857143,0.980319650804673,0.03131546509128182,0.7690542659527909,0.009877284046838266,0.49402329706523196,0.012528539045045299
0.2542857142857143,0.959923786057378,0.03032068214723678,0.7451446035018503,0.011248725984686132,0.4733589898166915,0.01578701331343235
0.2542857142857143,1.001974772718045,0.032697296732885434,0.7731053377222574,0.009903549408593611,0.4957155302286728,0.01296424914215432
0.2542857142857143,1.0267897654852005,0.033285319599488106,0.7845713108148377,0.009317360411447062,0.49745248523718677,0.012210160208284871
0.2542857142857143,0.9855887176446312,0.03175775091228454,0.773393117702484,0.009753276070672721,0.5074767411313513,0.012356445697828034
0.2542857142857143,1.0547432379698862,0.034440190714918203,0.7792657043969482,0.009560972316734456,0.4883268619001292,0.013131987555156285
0.2542857142857143,0.9976887418613275,0.031922364092221024,0.7749752754673133,0.009806506163605965,0.5010112540987549,0.013143748123282367
0.2542857142857143,1.0066921211799844,0.03313353907169315,0.7755953335480613,0.010053092684131862,0.5091559973136227,0.013116153613014868
0.2542857142857143,0.9541791698356744,0.031415090630823775,0.7747497225941294,0.009961159648748505,0.5024334400431049,0.012641462357316141
0.2542857142857143,1.0600049373224787,0.03393469561697948,0.7769173207551122,0.00964602526454828,0.47783244511753764,0.013438112055713589
0.33571428571428574,0.9717045319448636,0.031152005789578916,0.6977602076680264,0.012380049601621777,0.4948975133354834,0.01725237934920056
0.33571428571428574,0.9982613635336215,0.0316847482879608,0.7098409367671522,0.012349701144254951,0.501460825952051,0.017656388822892513
0.33571428571428574,0.9734505590904117,0.030740071110625544,0.7207391221639643,0.011638334844684023,0.5071979968382154,0.015304324646041525
0.33571428571428574,0.9661669913651478,0.03049603200343842,0.7097746817019601,0.012270498974172527,0.5025188681579702,0.016841396190756645
0.33571428571428574,1.0103974561567424,0.03103330657648508,0.6920961188433415,0.012807696843969605,0.4702280170293482,0.01875120380436695
0.33571428571428574,0.9929502640002723,0.03065782972344657,0.7229280447792257,0.011210409655113966,0.4939373147152758,0.015069012488519079
0.33571428571428574,0.9687176481512938,0.030832329465095364,0.7137097962195397,0.012089336583335246,0.4945110733009791,0.016698296698442045
0.33571428571428574,0.9967984415167314,0.03148088685673742,0.7106995936059599,0.012052475384963223,0.4999079738450484,0.016977416468553913
0.33571428571428574,1.028126216431304,0.03234489027550567,0.7143723040438879,0.0122042077552504,0.48762953075420895,0.017863430677223523
0.33571428571428574,0.9360732105869357,0.03007802313725762,0.719159236737255,0.012283716621665651,0.5224956545159498,0.015753962303540748
0.33571428571428574,0.9955803120705984,0.03163551831569266,0.7240547361557871,0.011754473182406397,0.514201361222356,0.015890462047653608
0.33571428571428574,1.0336528379654135,0.03209064623790123,0.7198478571384298,0.01174857158282352,0.49695156573402677,0.016632971659644346
0.33571428571428574,0.9667734170575631,0.02992157793397995,0.7001440862808807,0.011795018995958561,0.4989375937693593,0.01605495154084636
0.33571428571428574,0.9943892817079348,0.03064905202763358,0.7098492209609327,0.011924150884502691,0.4994963561627183,0.016435069530110483
0.33571428571428574,1.0368703964062986,0.03167364603365319,0.7082222092067126,0.011715168780935238,0.48670748546954345,0.016793848448462774
0.33571428571428574,1.0131331885416655,0.030329238772824674,0.6936728172085036,0.011855314894003906,0.4762435683405933,0.017464057264683034
0.33571428571428574,0.9766088614652847,0.03078922392485308,0.7258794138851742,0.011620128867627049,0.5082073092894415,0.015200835348273909
0.33571428571428574,1.0132260037636875,0.03100735017258451,0.6868390209526231,0.012877060946107813,0.4680252911172352,0.019892485270235693
0.33571428571428574,1.0256862218725546,0.03200330318409031,0.7034177981109342,0.01240629492687558,0.494416518829468,0.017805788028763894
0.33571428571428574,1.0137534853188221,0.032945287463195264,0.7378567027239944,0.011293602896697891,0.5182366013782339,0.014811763629370719
